Customer_ID,Income,Children_Per_Household,Teens_Per_Household,Cust_Days,Year_Joined,Children,Family_Size,has_kids,TotalNumPurchases,Total_Spent,Recency,Partner,Single,Adult,Senior,Graduate,PostGrad,UnderGrad,class
5682,64108,0,1,463,2013,1,2,1,30,1099,8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
7458,34941,1,1,480,2013,2,4,1,8,97,26,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5237,48767,1,2,179,2014,3,4,1,9,63,79,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
7761,38702,1,0,332,2013,1,3,1,9,109,71,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5278,82224,0,0,155,2014,0,2,0,21,902,83,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
3560,83844,0,0,413,2013,0,2,0,20,1574,57,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
7235,17003,1,0,202,2013,1,3,1,9,38,37,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
10548,71163,0,0,112,2014,0,1,0,24,960,30,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2281,33697,1,0,287,2013,1,2,1,4,28,34,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
4073,63564,0,0,151,2014,0,2,0,28,1215,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
6974,83443,0,0,180,2013,0,2,0,22,1497,89,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
7938,51518,0,1,269,2013,1,3,1,17,449,92,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
7094,58330,0,1,186,2013,1,2,1,24,1064,87,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
3667,80952,0,0,486,2013,0,2,0,25,1757,20,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
7723,75507,0,0,58,2014,0,2,0,21,1440,56,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3870,63855,0,0,505,2013,0,2,0,24,1006,28,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
4012,62220,0,1,687,2012,1,3,1,23,1226,55,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
5909,58512,0,1,283,2013,1,3,1,20,1171,25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
10470,40662,1,0,471,2013,1,3,1,8,92,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
6488,38829,0,1,84,2014,1,3,1,8,99,86,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
10270,35523,1,0,269,2013,1,3,1,8,66,8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
6887,79146,1,1,66,2014,2,3,1,19,564,33,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
6406,78285,0,0,244,2013,0,2,0,21,1427,13,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
7573,31626,1,0,415,2013,1,2,1,6,86,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4508,75127,0,0,38,2014,0,1,0,19,833,92,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
221,48726,0,1,428,2013,1,3,1,12,242,90,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
5331,74985,0,0,656,2012,0,2,0,17,1869,8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
1911,67430,0,0,662,2012,0,2,0,29,1364,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
20,46891,0,1,301,2013,1,3,1,8,183,91,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
8786,62058,0,1,399,2013,1,3,1,18,450,52,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
10582,72063,0,1,361,2013,1,3,1,21,758,3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1915,78939,0,0,199,2013,0,2,0,20,1507,57,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
8897,42720,1,1,431,2013,2,3,1,25,654,9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
2371,33622,1,1,442,2013,2,4,1,9,81,22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
4303,6835,0,1,568,2012,1,3,1,1,137,76,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
6825,41452,1,1,480,2013,2,4,1,4,16,86,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1072,40760,0,1,303,2013,1,2,1,8,93,64,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
4964,74250,0,0,154,2014,0,2,0,18,1158,90,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
2461,51124,1,1,193,2013,2,3,1,6,43,79,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10736,72258,0,1,290,2013,1,2,1,22,1525,28,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
3194,71466,0,0,85,2014,0,1,0,19,1230,86,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
10839,36283,1,1,76,2014,2,4,1,6,29,42,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
49,20587,1,0,49,2014,1,2,1,5,25,39,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
4290,30467,1,0,102,2014,1,3,1,4,24,8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
10219,31590,1,0,376,2013,1,3,1,5,38,40,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
4211,20425,1,0,608,2012,1,3,1,7,57,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1135,17144,1,1,134,2014,2,4,1,12,47,96,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
6299,42564,0,1,543,2013,1,2,1,24,813,28,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
10846,43783,1,0,31,2014,1,3,1,22,629,22,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
347,40780,0,1,659,2012,1,2,1,17,377,30,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
6543,62847,0,0,530,2013,0,2,0,14,1612,45,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10446,82017,0,0,599,2012,0,2,0,17,729,58,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
3479,16813,0,0,345,2013,0,1,0,6,50,49,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
11075,51267,1,1,243,2013,2,4,1,15,270,37,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
4442,46524,0,1,450,2013,1,2,1,9,177,70,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
199,45183,0,0,525,2013,0,1,0,13,315,33,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6722,70421,0,1,1,2014,1,3,1,23,767,98,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
796,60161,0,1,614,2012,1,2,1,26,1071,17,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3749,73926,0,0,484,2013,0,2,0,24,1580,54,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
8523,19329,1,0,197,2013,1,3,1,10,60,39,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
310,61872,0,1,198,2013,1,3,1,21,573,81,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
8629,46984,1,1,460,2013,2,3,1,5,41,71,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
236,34838,1,1,526,2013,2,4,1,10,170,62,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
9930,82716,0,0,236,2013,0,1,0,28,1167,8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3483,48192,0,0,449,2013,0,2,0,25,1526,76,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
4599,49681,0,2,237,2013,2,4,1,21,458,66,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
7326,56850,0,1,98,2014,1,3,1,6,63,83,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
7352,55267,0,1,251,2013,1,3,1,17,405,28,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2350,59666,1,1,464,2013,2,4,1,20,1027,87,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
9145,72504,0,1,449,2013,1,2,1,22,1478,43,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
2964,26872,0,0,256,2013,0,2,0,5,72,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
5585,21359,1,0,435,2013,1,2,1,7,48,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
9687,73170,0,0,29,2014,0,1,0,16,726,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3732,52750,0,1,510,2013,1,3,1,27,860,72,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6303,91820,0,0,218,2013,0,2,0,22,1497,72,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
11176,65968,0,1,48,2014,1,3,1,18,495,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2986,30772,1,1,109,2014,2,4,1,4,20,89,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
7462,22507,0,0,582,2012,0,1,0,19,570,67,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
3900,65685,0,1,92,2014,1,3,1,21,769,54,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
7034,25804,1,0,301,2013,1,3,1,7,55,34,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
9493,76412,0,0,420,2013,0,1,0,18,1808,15,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1143,22063,1,0,325,2013,1,3,1,7,55,43,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1,57091,0,0,14,2014,0,1,0,18,577,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
3855,22419,0,0,437,2013,0,2,0,8,162,74,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
5536,87771,0,1,403,2013,1,3,1,20,1957,61,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
5989,78353,0,1,439,2013,1,2,1,24,1576,51,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
9499,93404,1,2,418,2013,3,5,1,17,1616,97,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
6768,37859,1,2,533,2013,3,4,1,6,36,75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
2150,80995,0,1,414,2013,1,2,1,22,1482,83,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
6646,16529,1,0,120,2014,1,3,1,5,22,23,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
4887,55412,1,1,219,2013,2,3,1,6,63,65,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
8560,48789,0,0,657,2012,0,1,0,18,680,94,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3321,56575,0,2,420,2013,2,4,1,20,542,42,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
11003,25130,1,0,270,2013,1,3,1,7,50,10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
10402,35441,1,1,500,2013,2,4,1,6,39,94,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
9904,71391,0,1,457,2013,1,3,1,28,1043,50,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
6141,49494,1,0,430,2013,1,2,1,14,385,46,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
5687,81702,0,0,644,2012,0,1,0,27,1633,98,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
10856,45889,0,1,362,2013,1,2,1,5,46,42,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5121,56628,0,1,100,2014,1,2,1,20,761,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
4186,34026,1,1,328,2013,2,4,1,9,76,11,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
368,40049,0,1,577,2012,1,3,1,14,290,61,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3312,34176,1,0,48,2014,1,2,1,11,89,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
11121,19419,1,0,596,2012,1,3,1,11,70,76,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
5332,82504,0,0,337,2013,0,2,0,17,1066,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
5848,81205,0,0,167,2014,0,2,0,19,2009,43,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
10343,61618,0,0,638,2012,0,1,0,19,1345,27,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5935,55284,0,1,552,2012,1,2,1,23,764,60,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
2895,49980,0,1,249,2013,1,2,1,11,195,79,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
10262,15072,2,0,415,2013,2,4,1,11,53,96,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
7848,49166,0,1,381,2013,1,2,1,13,368,17,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
9477,65324,0,1,169,2014,1,3,1,20,544,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4856,82347,0,0,600,2012,0,2,0,25,1853,38,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
7186,30843,1,1,34,2014,2,4,1,6,35,43,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
5794,46374,0,1,104,2014,1,3,1,18,446,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1456,60474,0,1,454,2013,1,2,1,31,1180,25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4877,38576,0,1,117,2014,1,3,1,5,41,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
425,55357,2,0,495,2013,2,4,1,22,727,66,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3007,37758,1,1,633,2012,2,4,1,6,40,49,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1031,85710,0,0,420,2013,0,2,0,26,1062,5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4297,23228,1,0,154,2014,1,3,1,7,40,71,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
807,44602,1,1,134,2014,2,4,1,17,292,35,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
9553,7500,0,0,536,2013,0,2,0,4,15,94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
4271,38683,1,0,633,2012,1,3,1,17,341,80,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
4120,49514,1,0,194,2013,1,2,1,13,369,61,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
2036,57906,0,1,383,2013,1,3,1,17,401,29,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
115,43456,0,1,460,2013,1,2,1,17,393,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4259,19485,2,0,278,2013,2,3,1,4,10,80,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
8687,53172,0,1,419,2013,1,3,1,16,486,54,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
2447,30545,1,0,620,2012,1,3,1,7,69,71,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
10140,70123,0,0,274,2013,0,2,0,17,1727,27,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
9353,62450,0,1,174,2014,1,2,1,16,995,61,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3623,21675,1,0,18,2014,1,3,1,10,45,55,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
738,42395,1,1,86,2014,2,3,1,12,182,35,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
7631,61346,1,0,266,2013,1,3,1,23,989,34,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4789,80812,0,0,285,2013,0,2,0,18,1677,95,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
773,42835,1,1,364,2013,2,3,1,23,595,64,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
10602,39922,1,0,500,2013,1,3,1,9,156,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1446,86424,0,0,85,2014,0,1,0,28,1226,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3270,17117,1,0,528,2013,1,3,1,11,128,96,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
8443,24762,1,0,139,2014,1,2,1,9,86,16,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
9653,35797,0,1,621,2012,1,3,1,7,68,16,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
8916,36627,2,0,341,2013,2,3,1,4,16,78,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
8017,51111,1,1,10,2014,2,4,1,7,55,83,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
5830,86857,0,0,655,2012,0,1,0,22,2114,96,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4597,82072,0,0,362,2013,0,2,0,19,2018,67,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
7023,46231,2,1,580,2012,3,4,1,15,263,87,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
8086,42243,1,1,200,2013,2,4,1,7,55,34,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8825,51195,1,1,454,2013,2,4,1,24,564,46,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
2930,68092,0,0,195,2013,0,1,0,20,1281,7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1928,31814,1,0,505,2013,1,3,1,7,83,73,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
7108,51390,1,1,659,2012,2,3,1,18,353,54,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
10925,76630,0,0,166,2014,0,2,0,25,1003,93,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
9960,26868,1,0,60,2014,1,2,1,4,14,52,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
8800,48948,0,0,513,2013,0,1,0,24,902,53,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
9224,55260,0,1,564,2012,1,2,1,25,1139,81,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
5519,64090,0,1,326,2013,1,3,1,20,797,8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
5046,78331,0,1,157,2014,1,2,1,25,1638,97,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
7037,37087,1,0,322,2013,1,3,1,17,401,50,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
905,21846,1,0,250,2013,1,2,1,11,84,38,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
8624,81320,0,0,508,2013,0,2,0,18,928,61,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
8945,54137,0,1,317,2013,1,2,1,11,203,46,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6445,66825,0,0,350,2013,0,2,0,16,858,73,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
2727,57100,0,0,207,2013,0,2,0,13,409,19,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
6404,58917,1,2,462,2013,3,5,1,16,282,10,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
11074,85072,0,0,81,2014,0,1,0,18,1423,94,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
10150,86429,0,0,220,2013,0,1,0,18,1449,10,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1968,45684,1,0,209,2013,1,2,1,4,28,37,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
6534,47889,1,0,176,2014,1,3,1,6,67,94,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
9485,45921,0,0,111,2014,0,2,0,10,199,23,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
7053,78420,0,0,365,2013,0,1,0,22,1453,75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4654,75114,0,0,234,2013,0,2,0,19,1253,40,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
9760,52278,0,1,520,2013,1,2,1,31,1198,24,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1048,35641,1,0,350,2013,1,3,1,10,178,11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
10619,95529,0,0,573,2012,0,1,0,18,1990,29,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
9308,62820,0,0,414,2013,0,2,0,14,976,51,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
10505,73113,0,0,185,2013,0,2,0,15,1001,86,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
8362,84169,0,0,326,2013,0,2,0,20,1919,9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
2625,42607,0,1,224,2013,1,2,1,14,350,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
4637,74637,0,0,407,2013,0,1,0,25,1650,73,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
9972,46015,1,1,77,2014,2,4,1,5,46,25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
4483,72354,0,0,438,2013,0,1,0,19,1228,67,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4487,39858,1,0,521,2013,1,2,1,7,95,67,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
4988,34469,1,1,56,2014,2,4,1,9,62,58,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
8931,83033,1,0,42,2014,1,3,1,26,1761,82,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
5871,24401,0,0,667,2012,0,2,0,16,467,98,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2008,77583,0,0,139,2014,0,2,0,19,1149,93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3139,74116,0,0,181,2013,0,1,0,19,2052,53,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
10037,74293,0,0,56,2014,0,1,0,16,1127,66,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
10673,68397,0,1,224,2013,1,3,1,21,1416,6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
5303,79632,0,0,82,2014,0,2,0,20,1113,42,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2
538,46107,1,0,139,2014,1,2,1,7,125,78,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7922,64950,0,1,686,2012,1,2,1,25,966,29,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
5692,25443,1,0,554,2012,1,3,1,5,32,82,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4843,75127,0,0,38,2014,0,1,0,19,833,92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
6383,32892,1,0,35,2014,1,3,1,8,46,78,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1628,71796,0,0,248,2013,0,2,0,17,960,54,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
1204,67536,0,1,403,2013,1,3,1,30,1829,45,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
3673,55239,0,1,350,2013,1,2,1,26,779,59,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
760,60554,1,0,324,2013,1,2,1,23,811,8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
8957,64831,1,1,384,2013,2,3,1,22,1120,51,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
4128,56067,0,1,344,2013,1,3,1,20,725,51,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
6810,82025,0,0,397,2013,0,1,0,12,1187,76,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
5386,94384,0,0,482,2013,0,2,0,18,2302,62,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2
8700,14906,0,0,554,2012,0,1,0,9,66,86,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3202,51563,0,0,636,2012,0,2,0,19,1250,60,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1328,57937,0,1,133,2014,1,3,1,20,683,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
8405,68274,1,1,272,2013,2,3,1,13,305,83,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
6515,39771,1,0,205,2013,1,3,1,6,50,92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2882,67893,0,1,636,2012,1,2,1,16,995,31,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
7574,27922,1,0,50,2014,1,3,1,6,41,80,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
6387,52190,1,1,52,2014,2,4,1,9,77,39,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
5320,44051,1,1,516,2013,2,3,1,12,171,20,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
5048,42767,2,0,414,2013,2,3,1,7,131,53,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8146,46106,1,1,49,2014,2,4,1,5,54,84,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
10031,16927,1,1,504,2013,2,4,1,12,53,50,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5748,59754,0,1,575,2012,1,3,1,16,475,96,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
2134,53700,0,1,681,2012,1,2,1,22,694,94,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1523,59041,1,1,53,2014,2,4,1,8,96,25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
9665,54237,0,1,428,2013,1,2,1,16,361,48,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
4640,70647,0,1,646,2012,1,2,1,26,1079,65,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3635,52597,0,1,53,2014,1,2,1,20,578,69,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3547,41021,1,0,546,2012,1,3,1,7,64,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2456,40233,0,1,258,2013,1,3,1,13,149,84,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5633,50183,1,1,4,2014,2,4,1,17,231,47,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
7801,54753,0,1,290,2013,1,3,1,21,728,87,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
10489,92955,0,0,314,2013,0,2,0,23,1778,35,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2
7011,33471,1,0,625,2012,1,3,1,10,93,47,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2620,34596,1,0,442,2013,1,3,1,4,23,48,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
3933,44010,1,0,624,2012,1,3,1,24,662,46,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
10981,84219,0,0,147,2014,0,2,0,18,1198,27,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
1734,40706,2,1,528,2013,3,5,1,11,81,37,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
10995,15716,1,0,594,2012,1,3,1,10,92,8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6357,59052,0,1,224,2013,1,2,1,18,491,29,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
9209,80573,0,0,623,2012,0,2,0,24,1564,85,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2
10286,83715,0,0,146,2014,0,2,0,24,926,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
2611,82576,0,0,697,2012,0,2,0,19,1910,66,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
1600,56962,2,1,261,2013,3,5,1,21,411,60,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
3308,35704,1,1,177,2014,2,4,1,9,94,54,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
5407,53103,0,1,290,2013,1,3,1,28,1085,70,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
2166,46779,1,1,352,2013,2,3,1,4,23,55,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
3955,4861,0,0,7,2014,0,1,0,0,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
