Customer_ID,Education,Marital_Status,Income,Children_Per_Household,Teens_Per_Household,Age,Age_Group,Date_Enrolled,Cust_Days,Year_Joined,Month_Joined,Day_Joined,Education_map,Marital_Status_map,Children,Family_Size,has_kids,TotalNumPurchases,Total_Spent,Recency,Class
263,PhD,Single,45576,0,0,77,Senior,2014-05-28,32,2014,May,Wednesday,PostGrad,Single,0,1,0,8,145,9,1.0
10814,Graduation,Together,70321,0,0,75,Senior,2013-01-16,529,2013,January,Wednesday,Graduate,Partner,0,2,0,25,1376,6,0.0
9710,PhD,Divorced,58086,0,1,53,Adult,2013-01-20,525,2013,January,Sunday,PostGrad,Single,1,2,1,23,792,80,0.0
9292,Graduation,Married,81795,0,0,70,Senior,2012-10-26,611,2012,October,Friday,Graduate,Partner,0,2,0,23,1382,74,0.0
10250,Basic,Together,28389,0,0,75,Senior,2012-11-20,586,2012,November,Tuesday,UnderGrad,Partner,0,2,0,4,28,49,1.0
7881,Master,Married,66835,0,0,76,Senior,2013-09-28,274,2013,September,Saturday,PostGrad,Partner,0,2,0,24,1033,21,0.0
5847,Graduation,Divorced,69901,0,1,53,Adult,2013-05-29,396,2013,May,Wednesday,Graduate,Single,1,2,1,23,882,95,0.0
737,PhD,Married,80360,0,0,73,Senior,2013-03-03,483,2013,March,Sunday,PostGrad,Partner,0,2,0,15,2231,56,0.0
3571,PhD,Together,63342,0,1,61,Adult,2012-10-16,621,2012,October,Tuesday,PostGrad,Partner,1,3,1,19,1101,48,0.0
7807,Graduation,Married,44989,0,1,48,Adult,2012-09-12,655,2012,September,Wednesday,Graduate,Partner,1,3,1,16,369,26,1.0
3878,2n Cycle,Single,31859,1,0,42,Adult,2014-02-27,122,2014,February,Thursday,UnderGrad,Single,1,2,1,5,48,3,1.0
5092,PhD,Widow,51569,0,1,73,Senior,2013-02-12,502,2013,February,Tuesday,PostGrad,Single,1,2,1,19,467,39,1.0
2154,Graduation,Widow,30372,1,1,51,Adult,2012-12-25,551,2012,December,Tuesday,Graduate,Single,2,3,1,8,44,33,1.0
5394,Basic,Single,16014,1,1,43,Adult,2013-03-17,469,2013,March,Sunday,UnderGrad,Single,2,3,1,10,38,42,1.0
3798,Graduation,Married,41120,1,1,54,Adult,2013-11-06,235,2013,November,Wednesday,Graduate,Partner,2,4,1,9,81,80,1.0
3524,Master,Single,39763,1,0,51,Adult,2013-08-04,329,2013,August,Sunday,PostGrad,Single,1,2,1,10,167,9,1.0
5247,PhD,Married,38725,1,1,67,Senior,2014-05-10,50,2014,May,Saturday,PostGrad,Partner,2,4,1,7,45,52,1.0
5883,Graduation,Married,77981,1,0,50,Adult,2013-05-26,399,2013,May,Sunday,Graduate,Partner,1,3,1,21,664,78,0.0
2118,2n Cycle,Married,62905,0,1,58,Adult,2013-09-10,292,2013,September,Tuesday,UnderGrad,Partner,1,3,1,20,622,68,0.0
8812,2n Cycle,Divorced,13533,1,0,43,Adult,2013-03-10,476,2013,March,Sunday,UnderGrad,Single,1,2,1,7,48,45,1.0
6616,Graduation,Together,59481,0,1,47,Adult,2013-10-23,249,2013,October,Wednesday,Graduate,Partner,1,3,1,16,461,47,0.0
2797,Graduation,Married,72117,0,1,45,Adult,2013-08-20,313,2013,August,Tuesday,Graduate,Partner,1,3,1,26,1073,34,0.0
4328,2n Cycle,Married,21955,1,0,36,Adult,2013-09-07,295,2013,September,Saturday,UnderGrad,Partner,1,3,1,8,55,81,1.0
9167,Graduation,Married,67131,0,1,66,Senior,2013-03-26,460,2013,March,Tuesday,Graduate,Partner,1,3,1,26,976,72,0.0
10560,PhD,Single,36802,1,0,42,Adult,2014-06-16,13,2014,June,Monday,PostGrad,Single,1,2,1,5,20,23,1.0
2631,Graduation,Together,71853,0,0,40,Adult,2013-05-08,417,2013,May,Wednesday,Graduate,Partner,0,2,0,17,1149,29,0.0
8312,Basic,Married,28249,0,0,61,Adult,2014-06-15,14,2014,June,Sunday,UnderGrad,Partner,0,2,0,6,43,80,1.0
5534,Master,Married,47808,0,1,47,Adult,2013-10-20,252,2013,October,Sunday,PostGrad,Partner,1,3,1,10,224,30,1.0
5093,PhD,Divorced,25509,1,0,48,Adult,2012-09-18,649,2012,September,Tuesday,PostGrad,Single,1,2,1,9,101,15,1.0
7592,PhD,Married,51012,0,0,76,Senior,2013-04-18,437,2013,April,Thursday,PostGrad,Partner,0,2,0,10,209,86,1.0
8895,Graduation,Single,70596,0,0,37,Adult,2012-10-05,632,2012,October,Friday,Graduate,Single,0,1,0,21,968,68,0.0
8584,PhD,Together,85431,0,0,70,Senior,2013-06-08,386,2013,June,Saturday,PostGrad,Partner,0,2,0,17,1165,54,0.0
2694,Graduation,Married,42664,0,1,55,Adult,2014-03-18,103,2014,March,Tuesday,Graduate,Partner,1,3,1,5,24,44,1.0
8910,Graduation,Together,42586,1,1,67,Senior,2012-10-29,608,2012,October,Monday,Graduate,Partner,2,4,1,16,252,7,1.0
7433,Graduation,Single,29760,1,0,37,Adult,2012-08-29,669,2012,August,Wednesday,Graduate,Single,1,2,1,12,165,87,1.0
164,PhD,Married,28973,0,0,45,Adult,2012-10-13,624,2012,October,Saturday,PostGrad,Partner,0,2,0,13,269,59,1.0
10477,PhD,Together,39435,1,0,49,Adult,2013-08-06,327,2013,August,Tuesday,PostGrad,Partner,1,3,1,7,102,16,1.0
2681,2n Cycle,Married,65370,0,0,38,Adult,2013-08-01,332,2013,August,Thursday,UnderGrad,Partner,0,2,0,19,461,1,0.0
5150,Basic,Single,20194,1,0,43,Adult,2012-12-17,559,2012,December,Monday,UnderGrad,Single,1,2,1,7,47,64,1.0
5283,PhD,Single,42473,1,1,46,Adult,2014-02-17,132,2014,February,Monday,PostGrad,Single,2,3,1,10,144,72,1.0
9645,Graduation,Married,64590,0,0,54,Adult,2012-10-14,623,2012,October,Sunday,Graduate,Partner,0,2,0,24,1338,98,0.0
10678,Graduation,Together,71232,0,1,63,Adult,2013-11-28,213,2013,November,Thursday,Graduate,Partner,1,3,1,25,917,91,0.0
7261,Graduation,Together,34600,1,1,51,Adult,2013-01-01,544,2013,January,Tuesday,Graduate,Partner,2,4,1,17,318,8,1.0
9648,Graduation,Single,46904,1,1,55,Adult,2012-11-03,603,2012,November,Saturday,Graduate,Single,2,3,1,14,253,20,1.0
2870,Graduation,Married,49094,0,1,49,Adult,2012-09-21,646,2012,September,Friday,Graduate,Partner,1,3,1,20,502,6,1.0
8008,Graduation,Together,36075,1,0,39,Adult,2013-12-09,202,2013,December,Monday,Graduate,Partner,1,3,1,7,119,54,1.0
1513,2n Cycle,Together,60839,1,1,43,Adult,2012-08-28,670,2012,August,Tuesday,UnderGrad,Partner,2,4,1,29,1250,72,0.0
6173,Graduation,Together,77298,0,1,43,Adult,2013-11-02,239,2013,November,Saturday,Graduate,Partner,1,3,1,24,969,46,0.0
1419,Graduation,Together,34026,1,1,72,Senior,2013-08-05,328,2013,August,Monday,Graduate,Partner,2,4,1,9,76,11,1.0
9150,PhD,Single,48918,1,1,59,Adult,2014-04-12,78,2014,April,Saturday,PostGrad,Single,2,3,1,7,62,21,1.0
7960,2n Cycle,Together,82122,0,0,60,Adult,2013-08-15,318,2013,August,Thursday,UnderGrad,Partner,0,2,0,26,1382,89,0.0
1250,Graduation,Single,37697,1,0,46,Adult,2014-02-07,142,2014,February,Friday,Graduate,Single,1,2,1,7,84,82,1.0
9905,Graduation,Together,34074,1,1,70,Senior,2013-07-13,351,2013,July,Saturday,Graduate,Partner,2,4,1,14,255,69,1.0
10691,Master,Married,28520,1,1,62,Adult,2013-06-14,380,2013,June,Friday,PostGrad,Partner,2,4,1,5,43,55,1.0
7002,Graduation,Single,62535,0,1,67,Senior,2013-10-03,269,2013,October,Thursday,Graduate,Single,1,2,1,14,398,13,0.0
2952,Master,Single,36273,1,0,45,Adult,2014-04-16,74,2014,April,Wednesday,PostGrad,Single,1,2,1,8,76,80,1.0
8439,Graduation,Together,63404,0,2,58,Adult,2014-06-06,23,2014,June,Friday,Graduate,Partner,2,4,1,15,902,97,0.0
762,2n Cycle,Together,75774,1,0,41,Adult,2014-05-02,58,2014,May,Friday,UnderGrad,Partner,1,3,1,21,823,27,0.0
2831,Graduation,Together,78416,0,1,46,Adult,2014-06-27,2,2014,June,Friday,Graduate,Partner,1,3,1,26,1179,99,0.0
6977,Graduation,Together,75702,0,1,48,Adult,2012-10-14,623,2012,October,Sunday,Graduate,Partner,1,3,1,29,1921,87,0.0
6289,Master,Together,59385,1,1,71,Senior,2013-04-28,427,2013,April,Sunday,PostGrad,Partner,2,4,1,10,185,85,0.0
4168,Graduation,Single,37070,1,1,56,Adult,2013-03-20,466,2013,March,Wednesday,Graduate,Single,2,3,1,23,433,30,1.0
8397,Graduation,Married,44689,1,1,71,Senior,2014-01-10,170,2014,January,Friday,Graduate,Partner,2,4,1,6,34,82,1.0
9284,Graduation,Together,53977,0,1,64,Adult,2013-06-08,386,2013,June,Saturday,Graduate,Partner,1,3,1,27,907,21,0.0
6237,PhD,Single,7144,0,2,56,Adult,2013-12-07,204,2013,December,Saturday,PostGrad,Single,2,3,1,25,416,92,1.0
3130,Graduation,Single,18701,1,1,58,Adult,2013-06-04,390,2013,June,Tuesday,Graduate,Single,2,3,1,10,44,95,1.0
1619,Graduation,Married,90369,0,0,66,Senior,2014-04-28,62,2014,April,Monday,Graduate,Partner,0,2,0,17,1588,2,0.0
1990,PhD,Single,63159,0,0,48,Adult,2012-11-05,601,2012,November,Monday,PostGrad,Single,0,1,0,17,1797,74,0.0
5513,Graduation,Together,37758,1,1,56,Adult,2012-10-04,633,2012,October,Thursday,Graduate,Partner,2,4,1,6,40,49,1.0
269,PhD,Single,46757,0,1,59,Adult,2012-11-16,590,2012,November,Friday,PostGrad,Single,1,2,1,21,1143,71,1.0
8093,Master,Married,79734,0,0,53,Adult,2014-06-28,1,2014,June,Saturday,PostGrad,Partner,0,2,0,14,914,72,0.0
10513,Graduation,Together,63207,0,0,30,Adult,2013-01-20,525,2013,January,Sunday,Graduate,Partner,0,2,0,12,1502,68,0.0
10177,Graduation,Divorced,72071,0,1,68,Senior,2013-02-14,500,2013,February,Thursday,Graduate,Single,1,2,1,20,1338,4,0.0
2549,PhD,Together,21840,1,0,39,Adult,2013-07-21,343,2013,July,Sunday,PostGrad,Partner,1,3,1,5,27,80,1.0
5782,2n Cycle,Together,58582,0,1,40,Adult,2013-09-28,274,2013,September,Saturday,UnderGrad,Partner,1,3,1,22,763,15,0.0
10057,Graduation,Single,72282,0,0,71,Senior,2013-07-19,345,2013,July,Friday,Graduate,Single,0,1,0,22,1331,70,0.0
10307,Graduation,Married,50387,0,2,66,Senior,2013-08-31,302,2013,August,Saturday,Graduate,Partner,2,4,1,19,525,91,1.0
8566,PhD,Together,32583,1,1,61,Adult,2014-06-15,14,2014,June,Sunday,PostGrad,Partner,2,4,1,4,9,10,1.0
2415,Graduation,Together,62568,0,1,60,Adult,2014-04-07,83,2014,April,Monday,Graduate,Partner,1,3,1,16,953,99,0.0
5684,Master,Divorced,44635,1,1,51,Adult,2013-10-11,261,2013,October,Friday,PostGrad,Single,2,3,1,7,68,25,1.0
8334,Master,Single,33316,1,1,51,Adult,2013-10-04,268,2013,October,Friday,PostGrad,Single,2,3,1,10,131,34,1.0
9166,Graduation,Married,63967,0,1,54,Adult,2013-08-09,324,2013,August,Friday,Graduate,Partner,1,3,1,23,882,57,0.0
1440,2n Cycle,Together,52513,0,0,44,Adult,2012-09-04,663,2012,September,Tuesday,UnderGrad,Partner,0,2,0,25,1149,84,0.0
78,Graduation,Married,25293,1,0,53,Adult,2013-09-15,287,2013,September,Sunday,Graduate,Partner,1,3,1,5,37,51,1.0
5441,PhD,Widow,54111,0,1,57,Adult,2013-08-25,308,2013,August,Sunday,PostGrad,Single,1,2,1,15,388,97,0.0
5302,Graduation,Together,78394,0,0,36,Adult,2013-02-15,499,2013,February,Friday,Graduate,Partner,0,2,0,16,1428,13,0.0
4687,Master,Married,80739,0,0,64,Adult,2013-05-23,402,2013,May,Thursday,PostGrad,Partner,0,2,0,24,1633,92,0.0
1087,Master,Together,22669,1,0,47,Adult,2013-05-22,403,2013,May,Wednesday,PostGrad,Partner,1,3,1,10,173,30,1.0
6859,Graduation,Single,29236,1,0,35,Adult,2013-10-08,264,2013,October,Tuesday,Graduate,Single,1,2,1,9,99,30,1.0
9860,Graduation,Together,44911,0,1,63,Adult,2013-03-15,471,2013,March,Friday,Graduate,Partner,1,3,1,12,215,11,1.0
7129,PhD,Married,54693,0,1,60,Adult,2013-02-17,497,2013,February,Sunday,PostGrad,Partner,1,3,1,31,929,72,0.0
5866,Graduation,Together,48186,1,0,48,Adult,2014-03-20,101,2014,March,Thursday,Graduate,Partner,1,3,1,12,219,39,1.0
10521,Graduation,Married,54809,1,1,45,Adult,2013-09-11,291,2013,September,Wednesday,Graduate,Partner,2,4,1,12,174,0,0.0
7393,Graduation,Together,41580,1,1,44,Adult,2012-12-10,566,2012,December,Monday,Graduate,Partner,2,4,1,9,92,15,1.0
7849,PhD,Married,80336,0,0,52,Adult,2013-09-09,293,2013,September,Monday,PostGrad,Partner,0,2,0,25,1052,12,0.0
332,Graduation,Married,47743,0,1,65,Senior,2013-03-22,464,2013,March,Friday,Graduate,Partner,1,3,1,14,275,56,1.0
9847,2n Cycle,Married,62972,0,1,67,Senior,2012-08-03,695,2012,August,Friday,UnderGrad,Partner,1,3,1,16,587,39,0.0
531,PhD,Divorced,57333,0,1,68,Senior,2012-09-22,645,2012,September,Saturday,PostGrad,Single,1,2,1,33,1662,55,0.0
9576,PhD,Together,32313,1,0,40,Adult,2013-02-11,503,2013,February,Monday,PostGrad,Partner,1,3,1,11,159,60,1.0
6906,Master,Widow,84953,0,0,69,Senior,2013-06-03,391,2013,June,Monday,PostGrad,Single,0,1,0,18,1024,73,0.0
7419,Master,Divorced,27071,1,0,54,Adult,2014-04-23,67,2014,April,Wednesday,PostGrad,Single,1,2,1,7,35,90,1.0
3170,Master,Together,68148,0,0,65,Senior,2013-08-31,302,2013,August,Saturday,PostGrad,Partner,0,2,0,15,1042,86,0.0
8527,Master,Together,65735,1,1,57,Adult,2013-12-07,204,2013,December,Saturday,PostGrad,Partner,2,4,1,19,395,37,0.0
7872,PhD,Married,86836,0,0,47,Adult,2012-09-12,655,2012,September,Wednesday,PostGrad,Partner,0,2,0,23,557,7,0.0
9931,PhD,Married,4023,1,1,59,Adult,2014-06-23,6,2014,June,Monday,PostGrad,Partner,2,4,1,15,9,29,1.0
10595,Graduation,Married,30093,0,0,32,Adult,2013-07-08,356,2013,July,Monday,Graduate,Partner,0,2,0,6,69,19,1.0
4609,PhD,Married,57705,0,1,56,Adult,2014-01-11,169,2014,January,Saturday,PostGrad,Partner,1,3,1,18,486,14,0.0
5010,Graduation,Single,25008,1,0,34,Adult,2014-02-02,147,2014,February,Sunday,Graduate,Single,1,2,1,6,34,72,1.0
4427,2n Cycle,Single,83257,0,0,27,Adult,2012-09-18,649,2012,September,Tuesday,UnderGrad,Single,0,1,0,28,1365,56,0.0
11148,Graduation,Together,22280,1,0,47,Adult,2013-05-19,406,2013,May,Sunday,Graduate,Partner,1,3,1,4,13,85,1.0
1168,PhD,Married,72159,0,0,44,Adult,2012-10-29,608,2012,October,Monday,PostGrad,Partner,0,2,0,21,1401,62,0.0
9595,Graduation,Together,64260,0,0,61,Adult,2013-01-11,534,2013,January,Friday,Graduate,Partner,0,2,0,14,1574,1,0.0
10163,PhD,Single,82733,0,0,38,Adult,2013-09-10,292,2013,September,Tuesday,PostGrad,Single,0,1,0,20,1323,28,0.0
2886,Master,Divorced,74290,0,1,51,Adult,2013-08-12,321,2013,August,Monday,PostGrad,Single,1,2,1,32,1217,70,0.0
6710,Master,Single,58217,2,1,71,Senior,2012-11-17,589,2012,November,Saturday,PostGrad,Single,3,4,1,7,103,84,0.0
5316,Master,Together,21024,0,0,46,Adult,2013-07-04,360,2013,July,Thursday,PostGrad,Partner,0,2,0,7,84,89,1.0
9029,PhD,Married,70116,0,0,50,Adult,2013-01-26,519,2013,January,Saturday,PostGrad,Partner,0,2,0,23,1536,73,0.0
521,Graduation,Together,54006,1,0,37,Adult,2012-09-18,649,2012,September,Tuesday,Graduate,Partner,1,3,1,18,581,42,0.0
1459,PhD,Married,69063,0,1,56,Adult,2012-11-07,599,2012,November,Wednesday,PostGrad,Partner,1,3,1,14,928,16,0.0
10241,2n Cycle,Divorced,11448,0,0,47,Adult,2013-12-15,196,2013,December,Sunday,UnderGrad,Single,0,1,0,4,14,16,1.0
1630,Graduation,Single,61825,0,1,43,Adult,2013-08-07,326,2013,August,Wednesday,Graduate,Single,1,2,1,15,424,56,0.0
3254,Graduation,Married,70886,1,0,51,Adult,2013-10-14,258,2013,October,Monday,Graduate,Partner,1,3,1,14,960,65,0.0
9064,Graduation,Married,69109,0,0,40,Adult,2012-11-09,597,2012,November,Friday,Graduate,Partner,0,2,0,20,1555,10,0.0
3678,Graduation,Widow,60208,1,1,49,Adult,2012-10-07,630,2012,October,Sunday,Graduate,Single,2,3,1,29,656,13,0.0
4227,Master,Together,32889,1,1,54,Adult,2013-09-06,296,2013,September,Friday,PostGrad,Partner,2,4,1,9,55,78,1.0
9467,Graduation,Single,34738,1,0,38,Adult,2014-05-11,49,2014,May,Sunday,Graduate,Single,1,2,1,5,20,51,1.0
8486,Master,Together,30538,1,0,51,Adult,2012-10-01,636,2012,October,Monday,PostGrad,Partner,1,3,1,17,367,27,1.0
2186,2n Cycle,Together,82326,0,0,45,Adult,2014-03-10,111,2014,March,Monday,UnderGrad,Partner,0,2,0,22,2257,30,0.0
3286,PhD,Divorced,26642,1,0,55,Adult,2014-03-01,120,2014,March,Saturday,PostGrad,Single,1,2,1,7,42,71,1.0
8602,Graduation,Divorced,69932,0,1,58,Adult,2013-06-12,382,2013,June,Wednesday,Graduate,Single,1,2,1,26,1049,97,0.0
3722,Graduation,Single,44503,1,1,50,Adult,2014-04-16,74,2014,April,Wednesday,Graduate,Single,2,3,1,7,48,83,1.0
6715,PhD,Single,60200,0,1,74,Senior,2013-01-02,543,2013,January,Wednesday,PostGrad,Single,1,2,1,25,685,3,0.0
4796,Graduation,Divorced,49638,0,1,70,Senior,2014-04-19,71,2014,April,Saturday,Graduate,Single,1,2,1,5,39,71,1.0
9612,2n Cycle,Single,23830,0,0,35,Adult,2014-02-07,142,2014,February,Friday,UnderGrad,Single,0,1,0,5,43,3,1.0
3766,Master,Widow,33051,0,0,63,Adult,2012-08-16,682,2012,August,Thursday,PostGrad,Single,0,1,0,21,835,15,1.0
1399,Graduation,Married,72905,0,0,64,Adult,2014-01-21,159,2014,January,Tuesday,Graduate,Partner,0,2,0,20,1515,52,0.0
1570,PhD,Together,69702,0,1,71,Senior,2013-02-19,495,2013,February,Tuesday,PostGrad,Partner,1,3,1,26,1039,8,0.0
3426,Graduation,Divorced,70300,1,0,47,Adult,2013-07-15,349,2013,July,Monday,Graduate,Single,1,2,1,26,1596,89,0.0
3074,PhD,Married,70643,0,0,38,Adult,2012-10-15,622,2012,October,Monday,PostGrad,Partner,0,2,0,18,1828,66,0.0
8341,PhD,Married,30396,1,0,53,Adult,2014-04-30,60,2014,April,Wednesday,PostGrad,Partner,1,3,1,6,34,22,1.0
5180,PhD,Divorced,50616,0,1,54,Adult,2014-04-18,72,2014,April,Friday,PostGrad,Single,1,2,1,10,149,56,1.0
6461,Master,Single,62772,0,1,53,Adult,2013-05-19,406,2013,May,Sunday,PostGrad,Single,1,2,1,23,946,74,0.0
7679,PhD,Single,30298,0,0,37,Adult,2014-05-19,41,2014,May,Monday,PostGrad,Single,0,1,0,6,28,48,1.0
10702,Graduation,Single,52413,1,0,38,Adult,2012-11-03,603,2012,November,Saturday,Graduate,Single,1,2,1,17,450,67,1.0
7505,PhD,Married,44155,1,1,65,Senior,2014-01-19,161,2014,January,Sunday,PostGrad,Partner,2,4,1,5,46,24,1.0
5113,PhD,Divorced,86979,0,0,51,Adult,2013-11-07,234,2013,November,Thursday,PostGrad,Single,0,1,0,16,1702,67,0.0
10858,Graduation,Together,76532,1,1,47,Adult,2013-09-09,293,2013,September,Monday,Graduate,Partner,2,4,1,25,820,38,0.0
2961,Graduation,Married,42081,1,0,40,Adult,2013-02-26,488,2013,February,Tuesday,Graduate,Partner,1,3,1,15,382,86,1.0
2747,PhD,Married,67546,0,0,34,Adult,2012-08-31,667,2012,August,Friday,PostGrad,Partner,0,2,0,20,2126,90,0.0
3010,Master,Together,88420,0,0,33,Adult,2014-05-02,58,2014,May,Friday,PostGrad,Partner,0,2,0,20,2069,87,0.0
5790,Graduation,Married,31158,1,0,37,Adult,2013-01-27,518,2013,January,Sunday,Graduate,Partner,1,3,1,7,72,62,1.0
6892,Graduation,Divorced,61671,0,1,54,Adult,2014-06-03,26,2014,June,Tuesday,Graduate,Single,1,2,1,28,732,23,0.0
1743,Graduation,Single,69719,0,0,48,Adult,2014-05-26,34,2014,May,Monday,Graduate,Single,0,1,0,11,801,99,0.0
3578,Graduation,Divorced,49160,0,1,73,Senior,2013-10-20,252,2013,October,Sunday,Graduate,Single,1,2,1,12,236,29,1.0
8462,Basic,Together,24882,1,0,44,Adult,2012-09-09,658,2012,September,Sunday,UnderGrad,Partner,1,3,1,5,80,52,1.0
5558,PhD,Single,90933,0,0,68,Senior,2014-03-31,90,2014,March,Monday,PostGrad,Single,0,1,0,15,1685,90,0.0
4619,PhD,Single,113734,0,0,77,Senior,2014-05-28,32,2014,May,Wednesday,PostGrad,Single,0,1,0,27,277,9,0.0
8780,PhD,Together,59292,0,1,72,Senior,2013-06-13,381,2013,June,Thursday,PostGrad,Partner,1,3,1,18,507,71,0.0
10789,PhD,Married,45759,1,1,58,Adult,2013-02-23,491,2013,February,Saturday,PostGrad,Partner,2,4,1,7,68,13,1.0
10779,Graduation,Single,22148,0,0,39,Adult,2014-04-13,77,2014,April,Sunday,Graduate,Single,0,1,0,5,49,16,1.0
5896,Master,Married,73395,0,0,35,Adult,2014-03-18,103,2014,March,Tuesday,PostGrad,Partner,0,2,0,15,397,94,0.0
2337,Graduation,Divorced,29819,1,0,51,Adult,2013-10-24,248,2013,October,Thursday,Graduate,Single,1,2,1,9,39,77,1.0
10951,Graduation,Married,45688,0,1,54,Adult,2014-01-25,155,2014,January,Saturday,Graduate,Partner,1,3,1,14,306,20,1.0
544,Graduation,Married,62820,0,0,68,Senior,2013-05-11,414,2013,May,Saturday,Graduate,Partner,0,2,0,14,976,51,0.0
17,PhD,Married,60491,0,1,51,Adult,2013-09-06,296,2013,September,Friday,PostGrad,Partner,1,3,1,28,1028,81,0.0
10680,Graduation,Together,33235,1,0,36,Adult,2014-02-05,144,2014,February,Wednesday,Graduate,Partner,1,3,1,7,70,71,1.0
3265,Graduation,Married,35701,0,0,63,Adult,2013-03-19,467,2013,March,Tuesday,Graduate,Partner,0,2,0,5,46,36,1.0
5623,Master,Married,31535,1,0,42,Adult,2013-09-26,276,2013,September,Thursday,PostGrad,Partner,1,3,1,5,51,95,1.0
5832,2n Cycle,Together,92556,0,0,62,Adult,2014-04-20,70,2014,April,Sunday,UnderGrad,Partner,0,2,0,21,1263,32,0.0
5544,Graduation,Single,67384,0,1,52,Adult,2012-11-10,596,2012,November,Saturday,Graduate,Single,1,2,1,22,1490,32,0.0
6417,Master,Together,80573,0,0,51,Adult,2012-10-14,623,2012,October,Sunday,PostGrad,Partner,0,2,0,24,1564,85,0.0
5831,Graduation,Married,77870,0,1,55,Adult,2012-08-22,676,2012,August,Wednesday,Graduate,Partner,1,3,1,18,1815,93,0.0
7101,PhD,Widow,52278,0,1,59,Adult,2013-01-25,520,2013,January,Friday,PostGrad,Single,1,2,1,31,1198,24,1.0
10176,Graduation,Single,57107,0,1,54,Adult,2012-08-24,674,2012,August,Friday,Graduate,Single,1,2,1,23,416,44,0.0
2326,Graduation,Married,18929,0,0,32,Adult,2013-02-16,498,2013,February,Saturday,Graduate,Partner,0,2,0,6,85,15,1.0
4385,PhD,Single,36038,1,0,41,Adult,2013-05-31,394,2013,May,Friday,PostGrad,Single,1,2,1,8,47,82,1.0
2929,Graduation,Single,20180,0,0,46,Adult,2013-02-20,494,2013,February,Wednesday,Graduate,Single,0,1,0,8,137,27,1.0
10686,PhD,Together,34230,1,1,57,Adult,2012-12-26,550,2012,December,Wednesday,PostGrad,Partner,2,4,1,4,21,72,1.0
2546,2n Cycle,Single,31878,0,1,45,Adult,2014-06-22,7,2014,June,Sunday,UnderGrad,Single,1,2,1,6,70,7,1.0
3283,2n Cycle,Married,70932,0,1,50,Adult,2014-01-19,161,2014,January,Sunday,UnderGrad,Partner,1,3,1,22,909,57,0.0
3138,Graduation,Single,91249,0,0,66,Senior,2012-10-20,617,2012,October,Saturday,Graduate,Single,0,1,0,22,1676,84,0.0
4994,Master,Single,77598,0,0,79,Senior,2013-10-01,271,2013,October,Tuesday,PostGrad,Single,0,1,0,26,1735,53,0.0
7966,Graduation,Single,80982,1,1,63,Adult,2013-01-08,537,2013,January,Tuesday,Graduate,Single,2,3,1,30,1191,48,0.0
3112,Master,Married,22701,1,0,45,Adult,2013-09-05,297,2013,September,Thursday,PostGrad,Partner,1,3,1,5,24,2,1.0
10872,PhD,Married,55212,0,1,53,Adult,2012-11-23,583,2012,November,Friday,PostGrad,Partner,1,3,1,20,1182,65,0.0
2181,Graduation,Married,70617,0,0,52,Adult,2013-06-23,371,2013,June,Sunday,Graduate,Partner,0,2,0,14,1280,45,0.0
1867,Graduation,Single,64849,0,0,65,Senior,2012-11-13,593,2012,November,Tuesday,Graduate,Single,0,1,0,19,1336,42,0.0
1518,Master,Married,62694,1,1,57,Adult,2013-06-17,377,2013,June,Monday,PostGrad,Partner,2,4,1,24,749,29,0.0
5734,PhD,Married,61917,1,1,48,Adult,2013-11-20,221,2013,November,Wednesday,PostGrad,Partner,2,4,1,7,91,83,0.0
2878,PhD,Married,67472,0,1,75,Senior,2013-09-28,274,2013,September,Saturday,PostGrad,Partner,1,3,1,15,414,93,0.0
1458,Master,Married,21059,1,0,40,Adult,2014-01-07,173,2014,January,Tuesday,PostGrad,Partner,1,3,1,9,44,40,1.0
7007,Master,Married,29543,2,0,54,Adult,2014-04-01,89,2014,April,Tuesday,PostGrad,Partner,2,4,1,8,63,47,1.0
6200,Graduation,Married,75903,0,1,71,Senior,2013-04-08,447,2013,April,Monday,Graduate,Partner,1,3,1,23,901,50,0.0
1403,2n Cycle,Together,34984,1,1,47,Adult,2012-09-06,661,2012,September,Thursday,UnderGrad,Partner,2,4,1,6,38,40,1.0
4827,PhD,Single,54998,0,1,66,Senior,2013-03-10,476,2013,March,Sunday,PostGrad,Single,1,2,1,20,455,3,0.0
6250,PhD,Widow,54356,0,1,73,Senior,2012-11-19,587,2012,November,Monday,PostGrad,Single,1,2,1,24,775,62,0.0
9291,Master,Married,34242,0,1,63,Adult,2014-03-23,98,2014,March,Sunday,PostGrad,Partner,1,3,1,4,15,25,1.0
2478,Graduation,Married,25410,1,0,49,Adult,2013-08-31,302,2013,August,Saturday,Graduate,Partner,1,3,1,6,38,48,1.0
1139,PhD,Married,73356,0,0,38,Adult,2014-02-06,143,2014,February,Thursday,PostGrad,Partner,0,2,0,22,1512,56,0.0
5138,Graduation,Together,28320,0,1,72,Senior,2013-01-14,531,2013,January,Monday,Graduate,Partner,1,3,1,5,43,68,1.0
5393,Graduation,Single,23763,1,0,45,Adult,2012-08-07,691,2012,August,Tuesday,Graduate,Single,1,2,1,5,42,64,1.0
10413,Graduation,Married,72570,0,0,38,Adult,2014-04-25,65,2014,April,Friday,Graduate,Partner,0,2,0,23,1089,67,0.0
5015,Master,Married,34529,1,0,46,Adult,2012-09-14,653,2012,September,Friday,PostGrad,Partner,1,3,1,9,162,94,1.0
